url,title,alternative_title,publisher_info,pages,ddc,authors,subjects,type,category,language,keywords
https://thuvien.ntu.edu.vn/Opac/DmdInfo.aspx?mnuid=146&collection_id=12&material_type=2&dmd_id=235679,Food and beverage service :A training manual /Suzanne Weekes,,"Boston [etc.] :McGraw-Hill Higher Education,2013","xii, 409 p. :ill. ;24 cm",658.812,"Sách ngoại văn Ký hiệu PL/XG: 658.812 Nhan đề: Food and beverage service :A training manual /Suzanne Weekes Mô tả Marc Tài liệu in(0) Tài liệu số(1) DDC 658.812 Tác giả CN Weekes, Suzanne Nhan đề Food and beverage service :A training manual /Suzanne Weekes Lần xuất bản 3rd edition Thông tin xuất bản Boston [etc.] :McGraw-Hill Higher Education,2013 Mô tả vật lý xii, 409 p. :ill. ;24 cm Thuật ngữ chủ đề Food-Beverage Thuật ngữ chủ đề Customer service Địa chỉ Thư viện Đại học Nha Trang 000 00000nam#a2200000ui#4500 001 235679 002 12 004 7B0EB0A7-54B3-41AE-B84C-019A36DCCDF2 005 202601232015 008 081223s2013    vm|                 vie 009 1 0 020 |a 9781259004964 039 |y 20260123201507 |z luuyen 082 |a 658.812 100 |a Weekes, Suzanne 245 |a Food and beverage service : |b A training manual / |c Suzanne Weekes 250 |a 3rd edition 260 |a Boston [etc.] : |b McGraw-Hill Higher Education, |c 2013 300 |a xii, 409 p. : |b ill. ; |c 24 cm 650 |a Food-Beverage 650 |a Customer service 852 |a Thư viện Đại học Nha Trang 856 1 |u https://thuvien.ntu.edu.vn/ntukiposdata11/sachdientu/tienganh/600_khoahocungdung_congnghe/650_quanly_dichvuphuthuoc/foodandbeverageservice_3rd_suzanneweekes/0foodandbeverageservice_3rd_suzanneweekes_001_thumbimage.jpg 890 |a 0 |b 0 |c 1 |d 0 Không tìm thấy biểu ghi nào Food and beverage service :A training manual /Suzanne Weekes::author|Sách ngoại văn Ký hiệu PL/XG: 658.812 Nhan đề: Food and beverage service :A training manual /Suzanne Weekes Mô tả Marc Tài liệu in(0) Tài liệu số(1) DDC 658.812 Tác giả CN Weekes, Suzanne Nhan đề Food and beverage service :A training manual /Suzanne Weekes Lần xuất bản 3rd edition Thông tin xuất bản Boston [etc.] :McGraw-Hill Higher Education,2013 Mô tả vật lý xii, 409 p. :ill. ;24 cm Thuật ngữ chủ đề Food-Beverage Thuật ngữ chủ đề Customer service Địa chỉ Thư viện Đại học Nha Trang 000 00000nam#a2200000ui#4500 001 235679 002 12 004 7B0EB0A7-54B3-41AE-B84C-019A36DCCDF2 005 202601232015 008 081223s2013    vm|                 vie 009 1 0 020 |a 9781259004964 039 |y 20260123201507 |z luuyen 082 |a 658.812 100 |a Weekes, Suzanne 245 |a Food and beverage service : |b A training manual / |c Suzanne Weekes 250 |a 3rd edition 260 |a Boston [etc.] : |b McGraw-Hill Higher Education, |c 2013 300 |a xii, 409 p. : |b ill. ; |c 24 cm 650 |a Food-Beverage 650 |a Customer service 852 |a Thư viện Đại học Nha Trang 856 1 |u https://thuvien.ntu.edu.vn/ntukiposdata11/sachdientu/tienganh/600_khoahocungdung_congnghe/650_quanly_dichvuphuthuoc/foodandbeverageservice_3rd_suzanneweekes/0foodandbeverageservice_3rd_suzanneweekes_001_thumbimage.jpg 890 |a 0 |b 0 |c 1 |d 0 Không tìm thấy biểu ghi nào Food and beverage service :A training manual /Suzanne Weekes::author|DDC::author|Weekes, Suzanne::author","Sách ngoại văn Ký hiệu PL/XG: 658.812 Nhan đề: Food and beverage service :A training manual /Suzanne Weekes Mô tả Marc Tài liệu in(0) Tài liệu số(1) DDC 658.812 Tác giả CN Weekes, Suzanne Nhan đề Food and beverage service :A training manual /Suzanne Weekes Lần xuất bản 3rd edition Thông tin xuất bản Boston [etc.] :McGraw-Hill Higher Education,2013 Mô tả vật lý xii, 409 p. :ill. ;24 cm Thuật ngữ chủ đề Food-Beverage Thuật ngữ chủ đề Customer service Địa chỉ Thư viện Đại học Nha Trang 000 00000nam#a2200000ui#4500 001 235679 002 12 004 7B0EB0A7-54B3-41AE-B84C-019A36DCCDF2 005 202601232015 008 081223s2013    vm|                 vie 009 1 0 020 |a 9781259004964 039 |y 20260123201507 |z luuyen 082 |a 658.812 100 |a Weekes, Suzanne 245 |a Food and beverage service : |b A training manual / |c Suzanne Weekes 250 |a 3rd edition 260 |a Boston [etc.] : |b McGraw-Hill Higher Education, |c 2013 300 |a xii, 409 p. : |b ill. ; |c 24 cm 650 |a Food-Beverage 650 |a Customer service 852 |a Thư viện Đại học Nha Trang 856 1 |u https://thuvien.ntu.edu.vn/ntukiposdata11/sachdientu/tienganh/600_khoahocungdung_congnghe/650_quanly_dichvuphuthuoc/foodandbeverageservice_3rd_suzanneweekes/0foodandbeverageservice_3rd_suzanneweekes_001_thumbimage.jpg 890 |a 0 |b 0 |c 1 |d 0 Không tìm thấy biểu ghi nào Food and beverage service :A training manual /Suzanne Weekes|Sách ngoại văn Ký hiệu PL/XG: 658.812 Nhan đề: Food and beverage service :A training manual /Suzanne Weekes Mô tả Marc Tài liệu in(0) Tài liệu số(1) DDC 658.812 Tác giả CN Weekes, Suzanne Nhan đề Food and beverage service :A training manual /Suzanne Weekes Lần xuất bản 3rd edition Thông tin xuất bản Boston [etc.] :McGraw-Hill Higher Education,2013 Mô tả vật lý xii, 409 p. :ill. ;24 cm Thuật ngữ chủ đề Food-Beverage Thuật ngữ chủ đề Customer service Địa chỉ Thư viện Đại học Nha Trang 000 00000nam#a2200000ui#4500 001 235679 002 12 004 7B0EB0A7-54B3-41AE-B84C-019A36DCCDF2 005 202601232015 008 081223s2013    vm|                 vie 009 1 0 020 |a 9781259004964 039 |y 20260123201507 |z luuyen 082 |a 658.812 100 |a Weekes, Suzanne 245 |a Food and beverage service : |b A training manual / |c Suzanne Weekes 250 |a 3rd edition 260 |a Boston [etc.] : |b McGraw-Hill Higher Education, |c 2013 300 |a xii, 409 p. : |b ill. ; |c 24 cm 650 |a Food-Beverage 650 |a Customer service 852 |a Thư viện Đại học Nha Trang 856 1 |u https://thuvien.ntu.edu.vn/ntukiposdata11/sachdientu/tienganh/600_khoahocungdung_congnghe/650_quanly_dichvuphuthuoc/foodandbeverageservice_3rd_suzanneweekes/0foodandbeverageservice_3rd_suzanneweekes_001_thumbimage.jpg 890 |a 0 |b 0 |c 1 |d 0 Không tìm thấy biểu ghi nào Food and beverage service :A training manual /Suzanne Weekes|DDC|Food-Beverage|Customer service",book,sách,en,"Sách ngoại văn Ký hiệu PL/XG: 658.812 Nhan đề: Food and beverage service :A training manual /Suzanne Weekes Mô tả Marc Tài liệu in(0) Tài liệu số(1) DDC 658.812 Tác giả CN Weekes, Suzanne Nhan đề Food and beverage service :A training manual /Suzanne Weekes Lần xuất bản 3rd edition Thông tin xuất bản Boston [etc.] :McGraw-Hill Higher Education,2013 Mô tả vật lý xii, 409 p. :ill. ;24 cm Thuật ngữ chủ đề Food-Beverage Thuật ngữ chủ đề Customer service Địa chỉ Thư viện Đại học Nha Trang 000 00000nam#a2200000ui#4500 001 235679 002 12 004 7B0EB0A7-54B3-41AE-B84C-019A36DCCDF2 005 202601232015 008 081223s2013    vm|                 vie 009 1 0 020 |a 9781259004964 039 |y 20260123201507 |z luuyen 082 |a 658.812 100 |a Weekes, Suzanne 245 |a Food and beverage service : |b A training manual / |c Suzanne Weekes 250 |a 3rd edition 260 |a Boston [etc.] : |b McGraw-Hill Higher Education, |c 2013 300 |a xii, 409 p. : |b ill. ; |c 24 cm 650 |a Food-Beverage 650 |a Customer service 852 |a Thư viện Đại học Nha Trang 856 1 |u https://thuvien.ntu.edu.vn/ntukiposdata11/sachdientu/tienganh/600_khoahocungdung_congnghe/650_quanly_dichvuphuthuoc/foodandbeverageservice_3rd_suzanneweekes/0foodandbeverageservice_3rd_suzanneweekes_001_thumbimage.jpg 890 |a 0 |b 0 |c 1 |d 0 Không tìm thấy biểu ghi nào Food and beverage service :A training manual /Suzanne Weekes|Sách ngoại văn Ký hiệu PL/XG: 658.812 Nhan đề: Food and beverage service :A training manual /Suzanne Weekes Mô tả Marc Tài liệu in(0) Tài liệu số(1) DDC 658.812 Tác giả CN Weekes, Suzanne Nhan đề Food and beverage service :A training manual /Suzanne Weekes Lần xuất bản 3rd edition Thông tin xuất bản Boston [etc.] :McGraw-Hill Higher Education,2013 Mô tả vật lý xii, 409 p. :ill. ;24 cm Thuật ngữ chủ đề Food-Beverage Thuật ngữ chủ đề Customer service Địa chỉ Thư viện Đại học Nha Trang 000 00000nam#a2200000ui#4500 001 235679 002 12 004 7B0EB0A7-54B3-41AE-B84C-019A36DCCDF2 005 202601232015 008 081223s2013    vm|                 vie 009 1 0 020 |a 9781259004964 039 |y 20260123201507 |z luuyen 082 |a 658.812 100 |a Weekes, Suzanne 245 |a Food and beverage service : |b A training manual / |c Suzanne Weekes 250 |a 3rd edition 260 |a Boston [etc.] : |b McGraw-Hill Higher Education, |c 2013 300 |a xii, 409 p. : |b ill. ; |c 24 cm 650 |a Food-Beverage 650 |a Customer service 852 |a Thư viện Đại học Nha Trang 856 1 |u https://thuvien.ntu.edu.vn/ntukiposdata11/sachdientu/tienganh/600_khoahocungdung_congnghe/650_quanly_dichvuphuthuoc/foodandbeverageservice_3rd_suzanneweekes/0foodandbeverageservice_3rd_suzanneweekes_001_thumbimage.jpg 890 |a 0 |b 0 |c 1 |d 0 Không tìm thấy biểu ghi nào Food and beverage service :A training manual /Suzanne Weekes|DDC|Food-Beverage|Customer service"
https://thuvien.ntu.edu.vn/Opac/DmdInfo.aspx?mnuid=146&collection_id=12&material_type=2&dmd_id=235290,Smart antennas for wireless communications :With matlab /Frank B. Gross,,"New York :McGraw-Hill,2005",270 p. :ill. ;23 cm,621.3824,"Sách ngoại văn Ký hiệu PL/XG: 621.3824 Nhan đề: Smart antennas for wireless communications :With matlab /Frank B. Gross Mô tả Marc Tài liệu in(0) Tài liệu số(1) DDC 621.3824 Tác giả CN Gross, Frank B. Nhan đề Smart antennas for wireless communications :With matlab /Frank B. Gross Thông tin xuất bản New York :McGraw-Hill,2005 Mô tả vật lý 270 p. :ill. ;23 cm Thuật ngữ chủ đề Adaptive antennas Địa chỉ Thư viện Đại học Nha Trang 000 00000nam#a2200000ui#4500 001 235290 002 12 004 40163483-EBB4-452C-B7DD-1421BC3BBA75 005 202601221523 008 081223s2005    vm|                 vie 009 1 0 039 |a 20260122152301 |b thanhmy |y 20260119161434 |z thanhmy 082 |a 621.3824 100 |a Gross, Frank B. 245 |a Smart antennas for wireless communications : |b With matlab / |c Frank B. Gross 260 |a New York : |b McGraw-Hill, |c 2005 300 |a 270 p. : |b ill. ; |c 23 cm 650 |a Adaptive antennas 852 |a Thư viện Đại học Nha Trang 856 1 |u https://thuvien.ntu.edu.vn/ntukiposdata11/sachdientu/tienganh/600_khoahocungdung_congnghe/620_congnghe_hoatdonglienhe/smartantennasforwirelesscommunications_frankbgross/0smartantennasforwirelesscommunications_frankbgross_001_thumbimage.jpg 890 |a 0 |b 0 |c 1 |d 0 Không tìm thấy biểu ghi nào Smart antennas for wireless communications :With matlab /Frank B. Gross::author|Sách ngoại văn Ký hiệu PL/XG: 621.3824 Nhan đề: Smart antennas for wireless communications :With matlab /Frank B. Gross Mô tả Marc Tài liệu in(0) Tài liệu số(1) DDC 621.3824 Tác giả CN Gross, Frank B. Nhan đề Smart antennas for wireless communications :With matlab /Frank B. Gross Thông tin xuất bản New York :McGraw-Hill,2005 Mô tả vật lý 270 p. :ill. ;23 cm Thuật ngữ chủ đề Adaptive antennas Địa chỉ Thư viện Đại học Nha Trang 000 00000nam#a2200000ui#4500 001 235290 002 12 004 40163483-EBB4-452C-B7DD-1421BC3BBA75 005 202601221523 008 081223s2005    vm|                 vie 009 1 0 039 |a 20260122152301 |b thanhmy |y 20260119161434 |z thanhmy 082 |a 621.3824 100 |a Gross, Frank B. 245 |a Smart antennas for wireless communications : |b With matlab / |c Frank B. Gross 260 |a New York : |b McGraw-Hill, |c 2005 300 |a 270 p. : |b ill. ; |c 23 cm 650 |a Adaptive antennas 852 |a Thư viện Đại học Nha Trang 856 1 |u https://thuvien.ntu.edu.vn/ntukiposdata11/sachdientu/tienganh/600_khoahocungdung_congnghe/620_congnghe_hoatdonglienhe/smartantennasforwirelesscommunications_frankbgross/0smartantennasforwirelesscommunications_frankbgross_001_thumbimage.jpg 890 |a 0 |b 0 |c 1 |d 0 Không tìm thấy biểu ghi nào Smart antennas for wireless communications :With matlab /Frank B. Gross::author|DDC::author|Gross, Frank B.::author","Sách ngoại văn Ký hiệu PL/XG: 621.3824 Nhan đề: Smart antennas for wireless communications :With matlab /Frank B. Gross Mô tả Marc Tài liệu in(0) Tài liệu số(1) DDC 621.3824 Tác giả CN Gross, Frank B. Nhan đề Smart antennas for wireless communications :With matlab /Frank B. Gross Thông tin xuất bản New York :McGraw-Hill,2005 Mô tả vật lý 270 p. :ill. ;23 cm Thuật ngữ chủ đề Adaptive antennas Địa chỉ Thư viện Đại học Nha Trang 000 00000nam#a2200000ui#4500 001 235290 002 12 004 40163483-EBB4-452C-B7DD-1421BC3BBA75 005 202601221523 008 081223s2005    vm|                 vie 009 1 0 039 |a 20260122152301 |b thanhmy |y 20260119161434 |z thanhmy 082 |a 621.3824 100 |a Gross, Frank B. 245 |a Smart antennas for wireless communications : |b With matlab / |c Frank B. Gross 260 |a New York : |b McGraw-Hill, |c 2005 300 |a 270 p. : |b ill. ; |c 23 cm 650 |a Adaptive antennas 852 |a Thư viện Đại học Nha Trang 856 1 |u https://thuvien.ntu.edu.vn/ntukiposdata11/sachdientu/tienganh/600_khoahocungdung_congnghe/620_congnghe_hoatdonglienhe/smartantennasforwirelesscommunications_frankbgross/0smartantennasforwirelesscommunications_frankbgross_001_thumbimage.jpg 890 |a 0 |b 0 |c 1 |d 0 Không tìm thấy biểu ghi nào Smart antennas for wireless communications :With matlab /Frank B. Gross|Sách ngoại văn Ký hiệu PL/XG: 621.3824 Nhan đề: Smart antennas for wireless communications :With matlab /Frank B. Gross Mô tả Marc Tài liệu in(0) Tài liệu số(1) DDC 621.3824 Tác giả CN Gross, Frank B. Nhan đề Smart antennas for wireless communications :With matlab /Frank B. Gross Thông tin xuất bản New York :McGraw-Hill,2005 Mô tả vật lý 270 p. :ill. ;23 cm Thuật ngữ chủ đề Adaptive antennas Địa chỉ Thư viện Đại học Nha Trang 000 00000nam#a2200000ui#4500 001 235290 002 12 004 40163483-EBB4-452C-B7DD-1421BC3BBA75 005 202601221523 008 081223s2005    vm|                 vie 009 1 0 039 |a 20260122152301 |b thanhmy |y 20260119161434 |z thanhmy 082 |a 621.3824 100 |a Gross, Frank B. 245 |a Smart antennas for wireless communications : |b With matlab / |c Frank B. Gross 260 |a New York : |b McGraw-Hill, |c 2005 300 |a 270 p. : |b ill. ; |c 23 cm 650 |a Adaptive antennas 852 |a Thư viện Đại học Nha Trang 856 1 |u https://thuvien.ntu.edu.vn/ntukiposdata11/sachdientu/tienganh/600_khoahocungdung_congnghe/620_congnghe_hoatdonglienhe/smartantennasforwirelesscommunications_frankbgross/0smartantennasforwirelesscommunications_frankbgross_001_thumbimage.jpg 890 |a 0 |b 0 |c 1 |d 0 Không tìm thấy biểu ghi nào Smart antennas for wireless communications :With matlab /Frank B. Gross|DDC|Adaptive antennas",book,sách,en,"Sách ngoại văn Ký hiệu PL/XG: 621.3824 Nhan đề: Smart antennas for wireless communications :With matlab /Frank B. Gross Mô tả Marc Tài liệu in(0) Tài liệu số(1) DDC 621.3824 Tác giả CN Gross, Frank B. Nhan đề Smart antennas for wireless communications :With matlab /Frank B. Gross Thông tin xuất bản New York :McGraw-Hill,2005 Mô tả vật lý 270 p. :ill. ;23 cm Thuật ngữ chủ đề Adaptive antennas Địa chỉ Thư viện Đại học Nha Trang 000 00000nam#a2200000ui#4500 001 235290 002 12 004 40163483-EBB4-452C-B7DD-1421BC3BBA75 005 202601221523 008 081223s2005    vm|                 vie 009 1 0 039 |a 20260122152301 |b thanhmy |y 20260119161434 |z thanhmy 082 |a 621.3824 100 |a Gross, Frank B. 245 |a Smart antennas for wireless communications : |b With matlab / |c Frank B. Gross 260 |a New York : |b McGraw-Hill, |c 2005 300 |a 270 p. : |b ill. ; |c 23 cm 650 |a Adaptive antennas 852 |a Thư viện Đại học Nha Trang 856 1 |u https://thuvien.ntu.edu.vn/ntukiposdata11/sachdientu/tienganh/600_khoahocungdung_congnghe/620_congnghe_hoatdonglienhe/smartantennasforwirelesscommunications_frankbgross/0smartantennasforwirelesscommunications_frankbgross_001_thumbimage.jpg 890 |a 0 |b 0 |c 1 |d 0 Không tìm thấy biểu ghi nào Smart antennas for wireless communications :With matlab /Frank B. Gross|Sách ngoại văn Ký hiệu PL/XG: 621.3824 Nhan đề: Smart antennas for wireless communications :With matlab /Frank B. Gross Mô tả Marc Tài liệu in(0) Tài liệu số(1) DDC 621.3824 Tác giả CN Gross, Frank B. Nhan đề Smart antennas for wireless communications :With matlab /Frank B. Gross Thông tin xuất bản New York :McGraw-Hill,2005 Mô tả vật lý 270 p. :ill. ;23 cm Thuật ngữ chủ đề Adaptive antennas Địa chỉ Thư viện Đại học Nha Trang 000 00000nam#a2200000ui#4500 001 235290 002 12 004 40163483-EBB4-452C-B7DD-1421BC3BBA75 005 202601221523 008 081223s2005    vm|                 vie 009 1 0 039 |a 20260122152301 |b thanhmy |y 20260119161434 |z thanhmy 082 |a 621.3824 100 |a Gross, Frank B. 245 |a Smart antennas for wireless communications : |b With matlab / |c Frank B. Gross 260 |a New York : |b McGraw-Hill, |c 2005 300 |a 270 p. : |b ill. ; |c 23 cm 650 |a Adaptive antennas 852 |a Thư viện Đại học Nha Trang 856 1 |u https://thuvien.ntu.edu.vn/ntukiposdata11/sachdientu/tienganh/600_khoahocungdung_congnghe/620_congnghe_hoatdonglienhe/smartantennasforwirelesscommunications_frankbgross/0smartantennasforwirelesscommunications_frankbgross_001_thumbimage.jpg 890 |a 0 |b 0 |c 1 |d 0 Không tìm thấy biểu ghi nào Smart antennas for wireless communications :With matlab /Frank B. Gross|DDC|Adaptive antennas"
